"Crear hora","Casa de apuestas","ID Padre","ID de usuario",Usuario,Tipo,"ID de transacción","Nombre de usuario del emisor",Moneda,Ingresos,Estado,Total,Comisión,Saldo,"Saldo actual",Billeteras,"Tipo de transacción","grupo causal",causal,"producto causal",Descripción,Nota,"Dirección IP"
"2026-08-28 09:14:42",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817890547,Sistema,USD,0.00,-0.4,-0.4,,43.88,43.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:14:39",geniusbet.sv,788361335,788632772,50374061016,"Player Retail",115817890043,Sistema,USD,0.00,-0.1,-0.1,,3.26,3.16,SportBooks,Withdraw,"Actividad de apuestas/juegos","Belatra Bet (2056)",Casino,"Jackpot Pagoda Bet",,
"2026-08-28 09:14:46",geniusbet.sv,787533464,788642432,50376116026,"Player Online",115817891240,50376116026shop,USD,5,0.00,5,,0.03,5.03,SportBooks,Deposit,"Depósito - Retiro","N1Co deposit (1983)",Payments,"N1Co deposit",,168.243.188.134
"2026-08-28 09:14:47",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817891255,Sistema,USD,0.00,-0.1,-0.1,,5.45,5.35,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evoplay Bet (176)",Casino,"3 Crowns: Coin Hunt Apuesta",,
"2026-08-28 09:14:43",geniusbet.sv,788361335,788632772,50374061016,"Player Retail",115817890664,Sistema,USD,0.00,-0.1,-0.1,,3.06,2.96,SportBooks,Withdraw,"Actividad de apuestas/juegos","Belatra Bet (2056)",Casino,"Jackpot Pagoda Bet",,
"2026-08-28 09:14:43",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817890748,Sistema,USD,0.00,-0.1,-0.1,,5.55,5.45,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evoplay Bet (176)",Casino,"3 Crowns: Coin Hunt Apuesta",,
"2026-08-28 09:14:47",geniusbet.sv,788361335,788632772,50374061016,"Player Retail",115817891291,Sistema,USD,0.00,-0.1,-0.1,,2.86,2.76,SportBooks,Withdraw,"Actividad de apuestas/juegos","Belatra Bet (2056)",Casino,"Jackpot Pagoda Bet",,
"2026-08-28 09:14:54",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817892254,Sistema,USD,0.00,-0.6,-0.6,,42.08,41.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:14:54",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817892377,Sistema,USD,0.00,-0.2,-0.2,,12.85,12.65,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Royal Express: Hold and Win Bet",,
"2026-08-28 09:14:52",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817892005,Sistema,USD,0.00,-0.2,-0.2,,13.05,12.85,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Royal Express: Hold and Win Bet",,
"2026-08-28 09:14:56",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817892680,Sistema,USD,0.00,-0.2,-0.2,,12.65,12.45,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Royal Express: Hold and Win Bet",,
"2026-08-28 09:14:58",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817892926,Sistema,USD,0.00,-0.6,-0.6,,40.88,40.28,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:16:50",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817908718,Sistema,USD,0.00,-0.6,-0.6,,36.08,35.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:16:52",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817908994,Sistema,USD,0.00,-0.6,-0.6,,35.48,34.88,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:17:48",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817916764,Sistema,USD,0.00,-0.1,-0.1,,9.85,9.75,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evoplay Bet (176)",Casino,"3 Crowns: Coin Hunt Apuesta",,
"2026-08-28 09:17:48",geniusbet.sv,788361335,788632772,50374061016,"Player Retail",115817916863,Sistema,USD,0.00,-0.2,-0.2,,2.46,2.26,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Devil Fire Bonu$ Coin Bet",,
"2026-08-28 09:17:50",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817917097,Sistema,USD,0.00,-0.6,-0.6,,25.28,24.68,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:17:44",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817916227,Sistema,USD,0.00,-0.6,-0.6,,27.08,26.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:17:57",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817918054,Sistema,USD,0.00,-0.6,-0.6,,25.28,24.68,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:17:57",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817918072,Sistema,USD,0.6,0.00,0.6,,24.68,25.28,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"Bison Fortune Coins Win",,
"2026-08-28 09:17:53",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817917505,Sistema,USD,1.2,0.00,1.2,,24.08,25.28,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"Bison Fortune Coins Win",,
"2026-08-28 09:17:56",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817917874,Sistema,USD,0.1,0.00,0.1,,9.55,9.65,SportBooks,Deposit,"Actividad de apuestas/juegos","Evoplay Win (177)",Casino,"3 Crowns: Coin Hunt Ganancia",,
"2026-08-28 09:19:31",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817931896,Sistema,USD,0.00,-0.2,-0.2,,31.25,31.05,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Tornado Power: Hold and Win Bet",,
"2026-08-28 09:19:33",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817932226,Sistema,USD,0.00,-0.2,-0.2,,31.05,30.85,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Tornado Power: Hold and Win Bet",,
"2026-08-28 09:19:35",geniusbet.sv,788361335,788632772,50374061016,"Player Retail",115817932544,Sistema,USD,0.00,-0.2,-0.2,,4.42,4.22,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Devil Fire Bonu$ Coin Bet",,
"2026-08-28 09:19:36",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817932646,Sistema,USD,0.8,0.00,0.8,,30.65,31.45,SportBooks,Deposit,"Actividad de apuestas/juegos","Playson Win (391)",Casino,"Tornado Power: Hold and Win Win",,
"2026-08-28 09:19:36",geniusbet.sv,787533464,788642432,50376116026,"Player Online",115817932748,Sistema,USD,0.00,-0.2,-0.2,,3.63,3.43,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Merry Giftmas: Hold and Win Bet",,
"2026-08-28 09:19:32",geniusbet.sv,787533464,788642432,50376116026,"Player Online",115817932025,Sistema,USD,0.00,-0.2,-0.2,,3.83,3.63,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Merry Giftmas: Hold and Win Bet",,
"2026-08-28 09:19:40",geniusbet.sv,787533464,788642432,50376116026,"Player Online",115817933312,Sistema,USD,0.00,-0.2,-0.2,,3.43,3.23,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Merry Giftmas: Hold and Win Bet",,
"2026-08-28 09:19:42",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817933570,Sistema,USD,0.00,-0.2,-0.2,,31.05,30.85,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Tornado Power: Hold and Win Bet",,
"2026-08-28 09:19:45",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817933891,Sistema,USD,0.00,-0.2,-0.2,,30.85,30.65,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Tornado Power: Hold and Win Bet",,
"2026-08-28 09:19:46",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817934098,Sistema,USD,0.25,0.00,0.25,,18.2,18.45,SportBooks,Deposit,"Actividad de apuestas/juegos","Evoplay Win (177)",Casino,"3 Crowns: Coin Hunt Ganancia",,
"2026-08-28 09:19:51",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817934824,Sistema,USD,0.00,-0.2,-0.2,,30.25,30.05,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Tornado Power: Hold and Win Bet",,
"2026-08-28 09:19:51",geniusbet.sv,788361335,788632772,50374061016,"Player Retail",115817934779,Sistema,USD,0.00,-0.2,-0.2,,3.62,3.42,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Devil Fire Bonu$ Coin Bet",,
"2026-08-28 09:19:50",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817934695,Sistema,USD,0.00,-0.1,-0.1,,18.45,18.35,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evoplay Bet (176)",Casino,"3 Crowns: Coin Hunt Apuesta",,
"2026-08-28 09:19:54",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817935289,Sistema,USD,0.00,-0.1,-0.1,,18.35,18.25,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evoplay Bet (176)",Casino,"3 Crowns: Coin Hunt Apuesta",,
"2026-08-28 09:19:54",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817935313,Sistema,USD,0.1,0.00,0.1,,18.25,18.35,SportBooks,Deposit,"Actividad de apuestas/juegos","Evoplay Win (177)",Casino,"3 Crowns: Coin Hunt Ganancia",,
"2026-08-28 09:19:55",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817935472,Sistema,USD,0.00,-0.2,-0.2,,29.85,29.65,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Tornado Power: Hold and Win Bet",,
"2026-08-28 09:19:54",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817935205,Sistema,USD,0.00,-0.2,-0.2,,30.05,29.85,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Tornado Power: Hold and Win Bet",,
"2026-08-28 09:20:17",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817938454,Sistema,USD,0.3,0.00,0.3,,17.95,18.25,SportBooks,Deposit,"Actividad de apuestas/juegos","Evoplay Win (177)",Casino,"3 Crowns: Coin Hunt Ganancia",,
"2026-08-28 09:20:16",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817938277,Sistema,USD,0.00,-0.6,-0.6,,37.28,36.68,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:20:11",geniusbet.sv,788361335,788632772,50374061016,"Player Retail",115817937731,Sistema,USD,0.12,0.00,0.12,,2.74,2.86,SportBooks,Deposit,"Actividad de apuestas/juegos","TaDa Win (1972)",Casino,"Devil Fire Bonu$ Coin Win",,
"2026-08-28 09:20:13",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817938001,Sistema,USD,0.00,-0.2,-0.2,,30.05,29.85,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Tornado Power: Hold and Win Bet",,
"2026-08-28 09:20:18",geniusbet.sv,788361335,788632772,50374061016,"Player Retail",115817938616,Sistema,USD,0.00,-0.2,-0.2,,2.86,2.66,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Devil Fire Bonu$ Coin Bet",,
"2026-08-28 09:20:17",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817938574,Sistema,USD,0.00,-0.2,-0.2,,29.85,29.65,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Tornado Power: Hold and Win Bet",,
"2026-08-28 09:20:17",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817938586,Sistema,USD,0.00,-0.6,-0.6,,36.68,36.08,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:20:21",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817939078,Sistema,USD,0.00,-0.2,-0.2,,29.65,29.45,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Tornado Power: Hold and Win Bet",,
"2026-08-28 09:22:18",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817956961,Sistema,USD,0.00,-2,-2,,20.48,18.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:22:16",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817956541,Sistema,USD,0.00,-2,-2,,22.48,20.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:22:13",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817956262,Sistema,USD,0.00,-2,-2,,24.48,22.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:22:23",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817957606,Sistema,USD,0.00,-0.2,-0.2,,28.85,28.65,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Tornado Power: Hold and Win Bet",,
"2026-08-28 09:22:20",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817957282,Sistema,USD,0.00,-0.2,-0.2,,29.05,28.85,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Tornado Power: Hold and Win Bet",,
"2026-08-28 09:22:28",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817958452,Sistema,USD,0.00,-0.1,-0.1,,23.35,23.25,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evoplay Bet (176)",Casino,"3 Crowns: Coin Hunt Apuesta",,
"2026-08-28 09:22:27",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817958227,Sistema,USD,0.00,-0.2,-0.2,,28.45,28.25,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Tornado Power: Hold and Win Bet",,
"2026-08-28 09:22:29",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817958617,Sistema,USD,0.00,-2,-2,,12.48,10.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:22:26",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817958092,Sistema,USD,0.00,-2,-2,,14.48,12.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:22:32",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817959004,Sistema,USD,0.00,-0.1,-0.1,,23.25,23.15,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evoplay Bet (176)",Casino,"3 Crowns: Coin Hunt Apuesta",,
"2026-08-28 09:22:31",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817958935,Sistema,USD,0.00,-2,-2,,10.48,8.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:22:35",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817959520,Sistema,USD,0.2,0.00,0.2,,23.05,23.25,SportBooks,Deposit,"Actividad de apuestas/juegos","Evoplay Win (177)",Casino,"3 Crowns: Coin Hunt Ganancia",,
"2026-08-28 09:22:36",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817959601,Sistema,USD,0.00,-2,-2,,6.48,4.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:22:40",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817960168,Sistema,USD,0.00,-0.1,-0.1,,23.25,23.15,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evoplay Bet (176)",Casino,"3 Crowns: Coin Hunt Apuesta",,
"2026-08-28 09:22:38",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817959910,Sistema,USD,0.00,-0.2,-0.2,,27.25,27.05,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Tornado Power: Hold and Win Bet",,
"2026-08-28 09:22:46",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817961056,Sistema,USD,0.00,-0.1,-0.1,,23.15,23.05,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evoplay Bet (176)",Casino,"3 Crowns: Coin Hunt Apuesta",,
"2026-08-28 09:22:42",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817960432,Sistema,USD,0.00,-0.2,-0.2,,26.85,26.65,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Tornado Power: Hold and Win Bet",,
"2026-08-28 09:22:45",geniusbet.sv,787533464,787856033,50375643675,"Player Retail",115817960849,Sistema,USD,0.00,-0.2,-0.2,,26.45,26.25,SportBooks,Withdraw,"Actividad de apuestas/juegos","Playson Bet (390)",Casino,"Tornado Power: Hold and Win Bet",,
"2026-08-28 09:22:42",geniusbet.sv,787533464,788656478,50363147240,"Player Online",115817960498,Sistema,USD,0.00,-2,-2,,4.48,2.48,SportBooks,Withdraw,"Actividad de apuestas/juegos","TaDa Bet (1971)",Casino,"Bison Fortune Coins Bet",,
"2026-08-28 09:23:55",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817970965,Sistema,USD,0.00,-0.2,-0.2,,24.55,24.35,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evoplay Bet (176)",Casino,"3 Crowns: Coin Hunt Apuesta",,
"2026-08-28 09:23:58",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817971457,Sistema,USD,0.00,-0.2,-0.2,,24.35,24.15,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evoplay Bet (176)",Casino,"3 Crowns: Coin Hunt Apuesta",,
"2026-08-28 09:24:02",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817972105,Sistema,USD,0.00,-0.2,-0.2,,24.35,24.15,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evoplay Bet (176)",Casino,"3 Crowns: Coin Hunt Apuesta",,
"2026-08-28 09:24:10",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817973209,Sistema,USD,0.00,-0.2,-0.2,,24.35,24.15,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evoplay Bet (176)",Casino,"3 Crowns: Coin Hunt Apuesta",,
"2026-08-28 09:24:06",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817972597,Sistema,USD,0.4,0.00,0.4,,23.95,24.35,SportBooks,Deposit,"Actividad de apuestas/juegos","Evoplay Win (177)",Casino,"3 Crowns: Coin Hunt Ganancia",,
"2026-08-28 09:24:16",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817974205,Sistema,USD,0.00,-0.2,-0.2,,23.95,23.75,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evoplay Bet (176)",Casino,"3 Crowns: Coin Hunt Apuesta",,
"2026-08-28 09:26:04",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817991758,Sistema,USD,0.00,-0.01,-0.01,,12.26,12.25,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:26:06",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817992202,Sistema,USD,0.00,-0.01,-0.01,,12.24,12.23,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:26:07",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817992280,Sistema,USD,0.05,0.00,0.05,,12.22,12.27,SportBooks,Deposit,"Actividad de apuestas/juegos","Onlyplay Win (1616)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:26:05",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817991947,Sistema,USD,0.00,-0.01,-0.01,,12.25,12.24,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:26:05",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817991965,Sistema,USD,0.00,-0.2,-0.2,,19.35,19.15,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evoplay Bet (176)",Casino,"3 Crowns: Coin Hunt Apuesta",,
"2026-08-28 09:26:08",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817992388,Sistema,USD,0.00,-0.01,-0.01,,12.26,12.25,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:26:02",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817991518,Sistema,USD,0.00,-0.01,-0.01,,12.28,12.27,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:26:06",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817992124,Sistema,USD,0.00,-0.01,-0.01,,12.23,12.22,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:26:04",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817991866,Sistema,USD,0.02,0.00,0.02,,12.24,12.26,SportBooks,Deposit,"Actividad de apuestas/juegos","Onlyplay Win (1616)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:26:05",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817991908,Sistema,USD,0.00,-0.01,-0.01,,12.26,12.25,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:26:02",geniusbet.sv,787533464,787871207,50375942098,"Player Retail",115817991545,Sistema,USD,0.00,-0.2,-0.2,,19.55,19.35,SportBooks,Withdraw,"Actividad de apuestas/juegos","Evoplay Bet (176)",Casino,"3 Crowns: Coin Hunt Apuesta",,
"2026-08-28 09:26:06",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817992142,Sistema,USD,0.02,0.00,0.02,,12.22,12.24,SportBooks,Deposit,"Actividad de apuestas/juegos","Onlyplay Win (1616)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:26:43",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817998307,Sistema,USD,0.00,-0.01,-0.01,,11.86,11.85,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:26:44",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817998358,Sistema,USD,0.00,-0.01,-0.01,,11.85,11.84,SportBooks,Withdraw,"Actividad de apuestas/juegos","Onlyplay Bet (1615)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:26:42",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817998130,Sistema,USD,0.01,0.00,0.01,,11.82,11.83,SportBooks,Deposit,"Actividad de apuestas/juegos","Onlyplay Win (1616)",Casino,"Piggy Tap Bet",,
"2026-08-28 09:26:43",geniusbet.sv,787533464,788174999,50374768697,"Player Online",115817998190,Sistema,USD,0.04,0.00,0.04,,11.82,11.86,SportBooks,Deposit,"Actividad de apuestas/juegos","Onlyplay Win (1616)",Casino,"Piggy Tap Bet",,
